,author_id,verified_purchase,review_title,reviews,country,date,reviewer_name,ratings,people_find_helpful,start_time,end_time,product_name,average_rating,price,total_reviews,product_category,product_id,meta_data,rank,product_image_url
0,R2I0KDZEPH29VP,True,Be warned... It does not include the battery... Good luck finding one.,"I am very unhappy with my purchase. This is a high quality, expensive flashlight which I really needed for work. Unfortunately it does not come with the rechargeable battery. It is my fault for not reading all the details carefully but it is not really clear that you have to order the battery separately. Also to make matters worse I cannot order the battery by itself... Only as a package at another large cost. Really disappointed with this company. I do not recommended buying from them, although the flashlight is of high quality I am angry that their advertising is misleading. I will be returning this flashlight if I can't find the battery.",canada,"January 17, 2020",A.V.,1.0,0,2020-11-12 14:20:30.604872,2020-11-12 14:20:30.736023,"Nitecore MH20GT CREE XP-L HI V3 USB Rechargeable EDC Flashlight, 414 yd, 1000 lm",4.0,119.97,,Tools & Home Improvement,B01EN9UPC6,"{'product dimensions': '10.16 x 7.62 x 7.62 cm; 204.12 Grams', 'batteries': '1 Lithium ion batteries required.', 'item model number': 'MH20GT', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'bulb type': 'Led', 'material': 'Anodized aluminum', 'batteries included?': 'No', 'brand': 'Nitecore', 'item weight': '204 g'}","#203,430 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#1,825 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61Khf7oEKLL._AC_SX425_.jpg
1,R2QST3ZOZBZJDP,True,Amazing light but you need to remove plastic on the top of button top18650 for a proper connection,It is an absolutely amazing light. It's super compact and great for many applications. It's useful from anything from hunting and emergencies to protection. The strobe mode is almost too brite and the throw distance is exactly as described. One side note is that not all 18650 batteries will work. The ones with the button top have plastic surrounding the button. If you remove the plastic on the top of the battery it will operate fine. Will be purchasing another one for my father.,canada,"January 24, 2020",MrJ,5.0,0,2020-11-12 14:20:30.740793,2020-11-12 14:20:30.874643,"Nitecore MH20GT CREE XP-L HI V3 USB Rechargeable EDC Flashlight, 414 yd, 1000 lm",4.0,119.97,,Tools & Home Improvement,B01EN9UPC6,,"#203,430 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#1,825 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61Khf7oEKLL._AC_SX425_.jpg
2,R1Z7T5TWWGJIN7,True,Super bright,Looks and works great. Time will tell if it lasts. The first one quit working after about a year. The on/off button quit working. Hopefully this one lasts longer.,canada,"August 12, 2019",Ronald Miller,5.0,0,2020-11-12 14:20:30.880628,2020-11-12 14:20:31.008982,"Nitecore MH20GT CREE XP-L HI V3 USB Rechargeable EDC Flashlight, 414 yd, 1000 lm",4.0,119.97,,Tools & Home Improvement,B01EN9UPC6,,"#203,430 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#1,825 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61Khf7oEKLL._AC_SX425_.jpg
3,R11OVQ8HW1MG8Q,True,Doesn’t come with battery?!?!,It didn’t come with the battery?!?! Are you kidding me?? It was a Christmas present and he can’t even use it until he orders a battery. That’s crazy.,canada,"January 1, 2019",CHam,2.0,0,2020-11-12 14:20:31.013969,2020-11-12 14:20:31.128115,"Nitecore MH20GT CREE XP-L HI V3 USB Rechargeable EDC Flashlight, 414 yd, 1000 lm",4.0,119.97,,Tools & Home Improvement,B01EN9UPC6,,"#203,430 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#1,825 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61Khf7oEKLL._AC_SX425_.jpg
4,RVPX9Y6WNRMNP,True,Small and powerful,"Excellent light, used around the house and at work, love it!",canada,"December 23, 2019",Patrick D.,5.0,0,2020-11-12 14:20:31.133102,2020-11-12 14:20:31.255477,"Nitecore MH20GT CREE XP-L HI V3 USB Rechargeable EDC Flashlight, 414 yd, 1000 lm",4.0,119.97,,Tools & Home Improvement,B01EN9UPC6,,"#203,430 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#1,825 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61Khf7oEKLL._AC_SX425_.jpg
5,R2OKJOOPZYMP5T,True,Five Stars,awesome product!!,canada,"January 26, 2018",Jason Allan,5.0,0,2020-11-12 14:20:31.260278,2020-11-12 14:20:31.391834,"Nitecore MH20GT CREE XP-L HI V3 USB Rechargeable EDC Flashlight, 414 yd, 1000 lm",4.0,119.97,,Tools & Home Improvement,B01EN9UPC6,,"#203,430 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#1,825 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61Khf7oEKLL._AC_SX425_.jpg
6,R35W3GKX4YFLLE,True,Five Stars,Excellent light. Exceeds expectations.,canada,"February 24, 2018",doug h.,5.0,0,2020-11-12 14:20:31.396722,2020-11-12 14:20:31.525163,"Nitecore MH20GT CREE XP-L HI V3 USB Rechargeable EDC Flashlight, 414 yd, 1000 lm",4.0,119.97,,Tools & Home Improvement,B01EN9UPC6,,"#203,430 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#1,825 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61Khf7oEKLL._AC_SX425_.jpg
7,R33HKCWHT7PQ29,False,The last flashlight you’ll ever need,"UPDATED UPDATE: Oct 15/2020
Passed 4 years of ownership now, still working flawlessly. I have purchased a newer battery, not because the old one didn’t work anymore but it’s older now/seen many charge cycles and I didn’t want to risk having it die on me in a serious situation. The new battery is also from Nitecore and labeled “NL1835HP” it provides an extra 100mAh of juice compared to my original “NL189” and I would recommend it if you were to purchase this flashlight since it doesn’t come with one.

UPDATE: Dec 12/2019
I have owned this torch for over 3 years now and it continues to impress. Being dropped onto rocks, into water, covered in mud, cold temperatures. Button works like new. I’m still using the same battery and it doesn’t seem like it’s lost a significant amount of power or life and I use it often (**Battery was bought separately!**) It’s been on many more excursions with me, I just throw it in my bag and know I can rely on it. It’s proven itself so much I’ve decided to buy another one as a gift.

Original review:
I have owned this torch for over a year now and it has done extremely well and far exceeded my expectations. I’ve used it in multiple countries from hunting to caving, in rain and snow. I find the lowest mode very handy for searching for something in a tent or going to the bathroom without a blinding amount of light that could wake others. The beam concentration is fantastic, allowing the throw to be very far yet enough flood lighting for up close use (It always surprises everybody that a flashlight with its size can throw so far). As for the battery life, personally I think it lasts long for the performance it provides if you’re mindful and don’t leave it on turbo when you don’t actually need to (with the 3400mah 18650 battery which is usually purchased separately, they are somewhat expensive but I’m still using the same one since the start so I’m happy with it). The versatility of being able to recharge it without removing the battery or needing an external charger has made it that much more portable and convenient. The ability to check it’s remaining power with the button light is a genius feature as well. I bring it everywhere with me and I’m not being paid or compensated for a review, I genuinely love this flashlight and would recommend anybody to get it.",canada,"November 4, 2018",Raymond M.,5.0,4,2020-11-12 14:20:31.530572,2020-11-12 14:20:31.677888,"Nitecore MH20GT CREE XP-L HI V3 USB Rechargeable EDC Flashlight, 414 yd, 1000 lm",4.0,119.97,,Tools & Home Improvement,B01EN9UPC6,,"#203,430 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#1,825 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61Khf7oEKLL._AC_SX425_.jpg
8,RCQAS8XDNC5S,True,SUBLIMINAL WICKED TORCH;),"Subliminal wicked torch;)
Gr8 throw, nice feeling;)
I used it every night to scare the foxes at the bottom of my garden;D
The torch has a gr8 throw and also a Awesome flood.
Mine didn't come with battery but i had an old 18650 batt and it still working without even charge it yet.
I did order the higher Nitecore battery there is and i am awaiting for it to try it inside the torch.
I highly recommend this torch, gr8 job Nitecore, Subliminal;)",the united kingdom,"January 5, 2020",Marlon P.,5.0,0,2020-11-12 14:20:31.683655,2020-11-12 14:20:31.836120,"Nitecore MH20GT CREE XP-L HI V3 USB Rechargeable EDC Flashlight, 414 yd, 1000 lm",4.0,119.97,,Tools & Home Improvement,B01EN9UPC6,,"#203,430 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#1,825 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61Khf7oEKLL._AC_SX425_.jpg
9,R35WXI00EPEBVC,True,De las mejores,"Temperatura de color neutra, nada de esos tonos azulados feos, el alcance es real no ficticio como algunas de las baratas, patrón de luz uniforme, disipación de calor buena, portabilidad excelente ya que cabe donde sea y se sujeta fácil al cinturón o se puede adaptar a un casco o bicicleta sin problemas de que estorbe, buen sellado y resistencia a golpes.

Cuando la batería está baja se deshabilita la máxima potencia para ahorrar energía. Recomiendo usar baterías de buena marca para sacarle provecho, ya que de las más baratas no sé si tengan la capacidad de descarga suficiente a máxima potencia.

El único pero es la velocidad de carga por el puerto USB, se me hizo un poco lenta, debería tener opción de carga rápida pero tampoco es algo tan importante",mexico,"July 18, 2017",Cliente de Amazon,4.0,0,2020-11-12 14:20:31.841391,2020-11-12 14:20:32.002903,"Nitecore MH20GT CREE XP-L HI V3 USB Rechargeable EDC Flashlight, 414 yd, 1000 lm",4.0,119.97,,Tools & Home Improvement,B01EN9UPC6,,"#203,430 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#1,825 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61Khf7oEKLL._AC_SX425_.jpg
