,author_id,verified_purchase,review_title,reviews,country,date,reviewer_name,ratings,people_find_helpful,start_time,end_time,product_name,average_rating,price,total_reviews,product_category,product_id,meta_data,rank,product_image_url
0,R3ROVOYW6RSFJT,True,Phenomenal back up flashlight/head lamp,"This is a great back up flashlight and a great headlamp alternative if you wear a hat. I've had this light for about two months now and I'm quite rough with, dropped it numerous times, and used it at night in pouring rain. the flashlight itself is tough the clip however is not. It began to loosen up and wouldn't hold onto my hat brim well and after a month and a half the clip broke into pieces. But I was able to improve on the light and make it better I simply glued a neodium magnet to it and it holds better to my hat brim than the clip ever could, only concern is it now lacks the waterproof capabilities than the clip provided, buts thats nothing a little tape can't fix.

Happy with light would recommend.",the united states,"September 22, 2017",Chris,4.0,0,2020-11-12 14:52:23.582290,2020-11-12 14:52:23.782409,"Nitecore TIP 360 Lumen USB Rechargeable Keychain Flashlight with LumenTac USB Charging Cable (Black, More Colors in Options)",4.6,81.24,,Tools & Home Improvement,B06XXLK75C,"{'manufacturer': 'Nitecore', 'part number': 'TIP2017+UCORD', 'product dimensions': '6.07 x 1.37 x 2.44 cm; 23.53 Grams', 'batteries': '1 Lithium ion batteries required. (included)', 'item model number': 'TIP 2017', 'is discontinued by manufacturer': 'No', 'size': 'key chain size', 'colour': 'Black', 'material': 'Aluminum', 'power source': 'Built-in Rechargeable Battery', 'voltage': '3.7 Volts', 'item package quantity': '1', 'type of bulb': 'Led', 'brightness': '360', 'special features': 'Waterproof', 'included components': 'Nitecore TIP 2017, Deatachable Multi-Purpose Clip, Keyring, LumenTac USB Cable', 'batteries included?': 'Yes', 'batteries required?': 'No', 'battery cell type': 'Lithium Ion', 'item weight': '23.5 g'}","#359,495 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#3,206 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61ixb5OfXpL._AC_SY355_.jpg
1,R2A319NCGIJ6PY,True,light is great. but the clip is bad.,"This thing is great. More light than my MiniMaglite 272 but in a flood light instead of a beam. Works great as a cap light. The clip holds well to my cap brim. The clip is versatile, it can be installed in 4 positions, one of the positions is to cover the buttons so I can stick it in my pocket and not worry about it coming on accidentally. I don't have much use for the 1 lumen low setting but medium is good for not tripping over stuff in the dark. High is good for flooding everything in front of you for 30 feet or so. And turbo is very impressive for short term very bright light. If you leave turbo on constant for long periods the whole thing starts heating up, but that is to be expected at that level of light from such a small device. It's going to be my new 'get to the deer stand before daylight tool'

update oct 4 2017: The light is great, plastic clip is not so great. It has started being loose and sliding off. I wish it was made of metal so I could just bend it back in shape and tighten it back up. As it is right now i would never use it as a pocket clip or belt clip, too much chance of it falling off and getting lost. down to 4 stars because of the clip

update oct 7 2017: one side of the clip broke off. now its only good for a lanyard light or keychain. the clip really needs to be made of spring metal! down to 3 stars

update aug 2 2018: I own 3 of these now and 2 of them the clip has broken and are no longer usable as a hat brim light. the light is still great but not usable for what i bought it for.",the united states,"September 14, 2017",Sluggo,3.0,0,2020-11-12 14:52:23.786403,2020-11-12 14:52:24.059408,"Nitecore TIP 360 Lumen USB Rechargeable Keychain Flashlight with LumenTac USB Charging Cable (Black, More Colors in Options)",4.6,81.24,,Tools & Home Improvement,B06XXLK75C,,"#359,495 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#3,206 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61ixb5OfXpL._AC_SY355_.jpg
2,RROK3AOS8I6KM,True,Loved it... Lost it... But we had issues together.,"So Full Disclosure: I lost mine. The Keyring Attachment failed & RIP TIP. It’s my fault though. I was tough on it - so I’ll be honest about that too. Regardless: It developed some problems & ultimately seemed as if it would degrade further over time.

What Went Sideways:

The internal portion of the USB charge port was getting very loose. Any minute jiggle on the cord would cause it to stop charging. The Clip/Button Cover was just fodder for loss. It lacked definitive retention to the light. It would flick off under moderate or above pressure. It Needs Tethering. The Keyring Mount is off somehow. Mainly tolerances between the bar and the flashlight are a bit too close. So larger/thicker split key rings fit awkwardly. Even Paracord is a bit tight. I never felt it was securely moored. Ultimately this is how it was lost: via Broken Keyring Mount...

What Was Cool:

It was bright when it needed to be. The button configuration was convenient. The turbo mode is a neat feature. The Outer Housing was Built like a Tank. It was a good size. It was ergonomic. It was weather durable: used mainly in: Rain/Snow/Highly Dusty Conditions. Held a charge for a sufficient amount of time.

Ultimately I’d have to say It didn’t hold up to Advanced Rigor. It might be sustainable for normal/lighter use. Just be kind to the USB charge port & keep an eye on the Button Cap/Clip. Lastly be mindful of how you connect it to Your Keys or related attachments.",the united states,"May 6, 2019",S Davison,3.0,0,2020-11-12 14:52:24.070419,2020-11-12 14:52:24.301847,"Nitecore TIP 360 Lumen USB Rechargeable Keychain Flashlight with LumenTac USB Charging Cable (Black, More Colors in Options)",4.6,81.24,,Tools & Home Improvement,B06XXLK75C,,"#359,495 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#3,206 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61ixb5OfXpL._AC_SY355_.jpg
3,R3QQZHV7L49F4P,True,"Best Everday Carry Keychain, Pocket Flashlight Ever!","This has got to be one of if not the best EDC pocket or Keychain flashlight ever made. I have spent probably 6 hours researching every EDC keychain, pocket flashlight on the market. I looked at Fenix, Thrunite, Surefire, MecArmy, Streamlight, Jetbeam, Klarus, Torchlab, Eagletac, and last but certainly not last Nitecore. Sure you can spend $100, $200, even $300 for a comparable if not better small EDC flashlight but dollar for dollar the size, performance, and cost of the nitecore tip is hard to beat.

When I first got the light I was very concerned that the 360 lumens would in fact be nowhere near as bright as advertised. After playing with it I thought I might be right. It was bright but after comparing it to a 100 lumen streamlight it seemed only a little brighter.

However after reading the manual I found there is a turbo mode that is activated by pressing and holding the mode button. It was more than twice as bright as the high mode so I do believe it is very close to 360 lumens.

The modes in lumens are: 360 turbo, 150 high, 35 mid, 1 low. The runtime is 30 min turbo, 1 hr 35 min high, 6 hr 30 min mid, 46 hr low. The runtime for each mode is very good for such a small, bright Keychain sized light. The beam distance according to the manual is 74 meters. The beam is more of a flood with a large Hotspot in the center.

The nitecore tip is much smaller than the picture leads it to be. It is small enough to fit on a Keychain but isn't nearly as small as those old button cell photon Keychain lights. It feels solid and well built and the buttons have an excellent audible click to them and work well. I like the two button system. It works well and provides easy ways to cycle through the modes and features.

The light is easy to charge using the provided mini USB cord or you can use your cell phone charger so you don't have to worry about keeping up with a special charger or cord just to charge the light. It charges fast. From a complete drain to fully charged the manual says it takes about 2 hrs. There is a small light under the buttons that will light up red when charging and will turn green when fully charged.

Every problem with the previous 2016 tip has been fixed with this version. They have added a clip that if turned around can protect the buttons from being pressed. If you don't want to use the clip to cover the buttons the light has a feature that will turn off the light after 30 sec. This can be turned off but I don't mind it so far.

All in all I think anyone in the market for a small Keychain sized EDC flashlight will be very happy with this light. It's small, bright, affordable, and easy to use. Everything a good everyday carry light should be. You will be hard pressed to find a brighter, smaller light on the market. Even the much heavier and larger Surefire titan plus that's 3x more expensive ($90) is only 300 lumens. 360 lumens in this size is almost unheard-of.",the united states,"April 26, 2017",Terry,5.0,0,2020-11-12 14:52:24.309418,2020-11-12 14:52:24.585973,"Nitecore TIP 360 Lumen USB Rechargeable Keychain Flashlight with LumenTac USB Charging Cable (Black, More Colors in Options)",4.6,81.24,,Tools & Home Improvement,B06XXLK75C,,"#359,495 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#3,206 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61ixb5OfXpL._AC_SY355_.jpg
4,R32THD4B6B2IZ0,True,No downside to this purchase.,"In all honesty I am a HUGE flashlight kind of guy and was pretty sceptical about how bright this keychain light could be. I should have known better than to doubt Nitecore's performance because this keychain light has gone above and beyond the call of duty. I have had and been using this light constantly for the past three weeks and havn't had to charge it yet! It has four different modes: Low, Medium, High and ""Turbo"". The Turbo mode is crazy bright too, brighter than some of the other full sized flashlights I've owned before. All in all, you really can't go wrong with this purchase!",the united states,"May 17, 2017",Shane Klier,5.0,0,2020-11-12 14:52:24.594019,2020-11-12 14:52:24.863539,"Nitecore TIP 360 Lumen USB Rechargeable Keychain Flashlight with LumenTac USB Charging Cable (Black, More Colors in Options)",4.6,81.24,,Tools & Home Improvement,B06XXLK75C,,"#359,495 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#3,206 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61ixb5OfXpL._AC_SY355_.jpg
5,RLUFANJZFPPA2,True,Holy Smokes!,"I used to buy Streamlight Nano lights  Streamlight 73001 Nano Light Miniature Keychain LED Flashlight, Black  for my keychain every several months because it costs the same to buy an entire new Nano light as to buy replacement button batteries for it. Then I noticed that newer keychain lights were available that had USB rechargeable batteries. I did some research and found that people were liking these Nitecore Tips. They are a little expensive, but I believe in spending a little extra to get something well made that lasts.

And holy smokes, what a revelation! This thing is awesome! The amount of light it can throw is astonishing, I love the modes, and the fact that I can easily recharge it. The construction seems very rugged. I got the blue anodized version. It's beautiful, and no doubt it will eventually get all scratched up by my keys, but that sort of thing doesn't bug me. If it bugs you, maybe get a silver one. The size is manageable; it's bigger than the Nano light but the extra lumens, the modes, the USB charging, and the more elegant design make it worth it. Also, the Nano light turns on by twisting the head. If it comes all the way unscrewed, it falls apart. The Tip has very satisfying clicky switches instead. This is a much better way to switch a flashlight on and off.

Anyway, I'm so impressed with this little thing that I've started buying them as gifts for my friends and colleagues. This is a great every day carry flashlight; when you need light, you'll have this with you, and when you need it to work, it will.",the united states,"November 2, 2017",Eric L.,5.0,0,2020-11-12 14:52:24.863539,2020-11-12 14:52:25.192655,"Nitecore TIP 360 Lumen USB Rechargeable Keychain Flashlight with LumenTac USB Charging Cable (Black, More Colors in Options)",4.6,81.24,,Tools & Home Improvement,B06XXLK75C,,"#359,495 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#3,206 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61ixb5OfXpL._AC_SY355_.jpg
6,R2D7ELA6L96SPX,True,Typical Nitecore Failure,"I purchased this light in March and it's seen very light duty but now it's July and the light is failing. When I go to turn it off, it flickers and stays on in low mode for sometimes an hour or more. I own many flashlights 4 of them are Nitecore and now two of them have failed.

I reached out to Nitecore customer service via email and was told I could return the light to China. A.) I don't want to pay shipping to China. B.) I don't want to be without a carry flashlight for the time it would take to get it back.

I'm really disappointed with their response and this will be the last Nitecore that I purchase after seeing the trend of failure with their products. I strongly suggest you steer clear of their products as there are other brands that have a higher quality standard.",the united states,"July 18, 2019",PizzaTheHutt,1.0,0,2020-11-12 14:52:25.197852,2020-11-12 14:52:25.466884,"Nitecore TIP 360 Lumen USB Rechargeable Keychain Flashlight with LumenTac USB Charging Cable (Black, More Colors in Options)",4.6,81.24,,Tools & Home Improvement,B06XXLK75C,,"#359,495 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#3,206 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61ixb5OfXpL._AC_SY355_.jpg
7,R8EKMSR58HUYJ,True,"More perfomace than my tactical lights, and it is always with me, charged and ready!","I have used about 7 different keychain flashlights and they have performed as advertised with the expected limitations (minimal lumens for maximum battery life). I had always used them as little as possible because I knew I wouldn't mess with changing batteries when needed. I just ordered a new and different light when the time came. The last was the Nitecore Tube and I was glad to be able to recharge via USB. But apparently I turned it on in my pocket one too many times and I did not catch it. It's dead now and won't accept a charge. In the process of ordering another Tube, I came across the Nitecore TIP 2017 SS. PERFECT. It is a bit more than what you would expect to pay for a Keychain light but it is way way way more than what you have ever expected in performance from a key chain light. It is exactly as advertised. Rechargeable with a switch protector that works as designed, a full range of lumens you can choose (more and brighter than I had ever dreamed of in a keychain light) and strong as steel, literally (SS). In my book it is worth it's weight in gold.",the united states,"November 20, 2017",Mike G.,5.0,0,2020-11-12 14:52:25.471383,2020-11-12 14:52:25.708830,"Nitecore TIP 360 Lumen USB Rechargeable Keychain Flashlight with LumenTac USB Charging Cable (Black, More Colors in Options)",4.6,81.24,,Tools & Home Improvement,B06XXLK75C,,"#359,495 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#3,206 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61ixb5OfXpL._AC_SY355_.jpg
8,R3OMLMBLKXE6OO,True,Always ready to light your way,"This is the second and third Nitecore Tip keychain led flashlight that I own. My first was purchased about 2 years ago not long after they were introduced.
The outer shell is made from aluminum and is durable but, is not as robust as a cylindrical aluminum flashlight.
With light usage on low beam I can get months on a charge. The battery will charge within 2 hrs and has a mode to check battery charge level. It also has 4 levels of brightness with a fairly wide beam pattern.
The only issues that I’ve experienced with my Tip is on occasion the battery level red led will flash on a slow one flash per 5 second + - intervals for no reason. If I remember correctly the gang at Nitecore recommended plugging the light in for charging and it resets the the light to stop flashing.
The other issue was with the silicone rubber switch covers partially coming out of the housing when removing flashlight from my front pocket. It was easy to reinstall the cover using a thin rounded edge to push the cover back into the housing. Now I make sure I only insert a key in my pocket and use the flashlight to pull the keys from my pocket. The charging cord that is provided by this reseller isn’t from Nitecore and is made from what seems like thicker wire insulation as well as thicker plastic covered USB connectors. This thicker insulation make the cable somewhat less pliable but, isn’t an issue for me.
I usually buy Surefire products but, I didn’t like the plastic housing on their keychain flashlight that kinda looks like the Tip and I didn’t like the price on the Titan model.
Overall a versatile easy to use sturdy keychain flashlight that won’t add a lot of weight to your keychain. Don’t overload your ignition lock with a heavy keychain!",the united states,"November 25, 2019",Ron,4.0,0,2020-11-12 14:52:25.709827,2020-11-12 14:52:25.901533,"Nitecore TIP 360 Lumen USB Rechargeable Keychain Flashlight with LumenTac USB Charging Cable (Black, More Colors in Options)",4.6,81.24,,Tools & Home Improvement,B06XXLK75C,,"#359,495 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#3,206 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61ixb5OfXpL._AC_SY355_.jpg
9,R2L957TYZGLKYB,True,I love the fact it's rechargeable,"Wow this thing is wicked bright for it's size! That being said, it's emitting the bright light from a small source. It doesn't feel as bright as a larger ""350ish"" lumen flashlight since the lens is so small, but it definitely saturates the area quite well. I love the fact it's rechargeable.

EDIT: So I've had this light for over a year now and I still love it. I lost it outside for over a week and ended up finding it in my driveway, covered in snow and water. It was 32-40 degrees and snowing heavily in Michigan. When I found the light, it had water in the lens. I took it apart and there was zero moisture inside the light and near the circuit board. I thought the lens was sealed as I wasn't able to access it,but with some pressurized air, I blew the water out of the lens. The light works completely fine and lives on my key chain. Awesome flashlight and extremely durable.",the united states,"February 8, 2018",Scharfschutzen,5.0,0,2020-11-12 14:52:25.906803,2020-11-12 14:52:26.079238,"Nitecore TIP 360 Lumen USB Rechargeable Keychain Flashlight with LumenTac USB Charging Cable (Black, More Colors in Options)",4.6,81.24,,Tools & Home Improvement,B06XXLK75C,,"#359,495 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#3,206 in Handheld Flashlights",https://images-na.ssl-images-amazon.com/images/I/61ixb5OfXpL._AC_SY355_.jpg
